city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
4.0,530.0,5.0,6.0,4.0,12.0,0.0,0.0,8300.0,15000.0,5000.0,191.0,28490.0
0.0,155.0,1.0,4.0,0.0,27.0,1.0,1.0,1117000.0,2790.0,64.0,38.0,1120000.0
4.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1300.0,0.0,17.0,1317.0
4.0,296.0,4.0,5.0,3.0,23.0,0.0,1.0,0.0,15000.0,0.0,191.0,15190.0
4.0,87.0,3.0,2.0,1.0,9.0,0.0,1.0,850.0,1400.0,200.0,18.0,2468.0
4.0,300.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,5000.0,584.0,76.0,5660.0
4.0,136.0,3.0,3.0,3.0,5.0,0.0,1.0,1430.0,4206.0,364.0,54.0,6054.0
4.0,52.0,2.0,1.0,0.0,27.0,0.0,1.0,0.0,1340.0,0.0,17.0,1357.0
2.0,94.0,2.0,2.0,2.0,33.0,0.0,1.0,600.0,2900.0,230.0,43.0,3773.0
3.0,300.0,4.0,5.0,3.0,32.0,0.0,1.0,3850.0,12750.0,750.0,165.0,17520.0
3.0,100.0,3.0,3.0,1.0,23.0,0.0,1.0,850.0,3229.0,100.0,42.0,4221.0
4.0,500.0,4.0,6.0,3.0,0.0,0.0,1.0,6466.0,7300.0,2536.0,110.0,16410.0
4.0,240.0,3.0,4.0,3.0,23.0,0.0,0.0,3600.0,4950.0,1000.0,63.0,9613.0
0.0,308.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2000.0,171.0,33.0,2204.0
4.0,350.0,4.0,5.0,4.0,7.0,0.0,0.0,2700.0,4590.0,1334.0,59.0,8683.0
4.0,75.0,2.0,2.0,0.0,12.0,0.0,1.0,570.0,1450.0,0.0,19.0,2039.0
4.0,155.0,3.0,2.0,3.0,27.0,0.0,0.0,2600.0,11700.0,667.0,149.0,15120.0
4.0,260.0,3.0,5.0,4.0,4.0,0.0,1.0,2227.0,6000.0,1468.0,77.0,9772.0
4.0,80.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1500.0,184.0,23.0,1707.0
3.0,85.0,3.0,1.0,1.0,31.0,0.0,1.0,810.0,1998.0,87.0,26.0,2921.0
4.0,120.0,2.0,2.0,2.0,15.0,1.0,0.0,1400.0,3500.0,375.0,45.0,5320.0
4.0,100.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1970.0,0.0,30.0,2000.0
4.0,240.0,4.0,5.0,4.0,31.0,1.0,1.0,1869.0,3500.0,717.0,45.0,6131.0
4.0,360.0,7.0,6.0,6.0,0.0,0.0,1.0,0.0,5270.0,245.0,80.0,5595.0
4.0,42.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1100.0,0.0,17.0,1117.0
4.0,33.0,1.0,1.0,1.0,6.0,0.0,0.0,600.0,2800.0,112.0,36.0,3548.0
3.0,48.0,1.0,1.0,0.0,1.0,1.0,1.0,626.0,1020.0,53.0,14.0,1713.0
3.0,36.0,1.0,1.0,0.0,29.0,0.0,1.0,350.0,1130.0,42.0,15.0,1537.0
4.0,270.0,6.0,3.0,6.0,0.0,0.0,1.0,0.0,4500.0,417.0,68.0,4985.0
1.0,75.0,2.0,1.0,1.0,12.0,0.0,1.0,670.0,1200.0,121.0,16.0,2007.0
3.0,46.0,2.0,1.0,0.0,23.0,1.0,1.0,270.0,1600.0,0.0,21.0,1891.0
4.0,350.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,10000.0,1292.0,151.0,11440.0
2.0,131.0,3.0,3.0,1.0,2.0,0.0,0.0,1625.0,1750.0,121.0,26.0,3522.0
1.0,90.0,3.0,2.0,1.0,23.0,0.0,1.0,920.0,1300.0,129.0,17.0,2366.0
3.0,26.0,1.0,1.0,0.0,27.0,1.0,1.0,390.0,1650.0,120.0,22.0,2182.0
3.0,44.0,1.0,1.0,0.0,23.0,0.0,0.0,400.0,1100.0,14.0,15.0,1529.0
4.0,70.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1880.0,0.0,29.0,1909.0
0.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,900.0,0.0,15.0,915.0
0.0,320.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,3200.0,206.0,53.0,3459.0
4.0,213.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,5150.0,0.0,78.0,5228.0
4.0,80.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1100.0,0.0,14.0,1114.0
1.0,70.0,1.0,1.0,0.0,31.0,0.0,1.0,500.0,800.0,30.0,11.0,1341.0
3.0,60.0,2.0,1.0,1.0,29.0,0.0,1.0,690.0,1500.0,25.0,20.0,2235.0
4.0,270.0,4.0,4.0,4.0,29.0,0.0,1.0,4500.0,12850.0,1834.0,163.0,19350.0
3.0,70.0,2.0,1.0,1.0,23.0,0.0,1.0,800.0,1300.0,44.0,17.0,2161.0
2.0,300.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,6000.0,242.0,107.0,6349.0
4.0,220.0,4.0,5.0,3.0,6.0,0.0,0.0,2050.0,12000.0,750.0,153.0,14950.0
2.0,64.0,2.0,2.0,2.0,32.0,0.0,1.0,450.0,1600.0,34.0,24.0,2108.0
3.0,80.0,3.0,3.0,1.0,32.0,1.0,1.0,1100.0,1470.0,0.0,19.0,2589.0
4.0,56.0,1.0,1.0,0.0,34.0,0.0,0.0,625.0,2500.0,81.0,32.0,3238.0
4.0,161.0,4.0,3.0,2.0,1.0,0.0,1.0,1450.0,10000.0,467.0,127.0,12040.0
4.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,350.0,1350.0,0.0,18.0,1718.0
4.0,720.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,12750.0,2613.0,192.0,15560.0
4.0,280.0,4.0,5.0,4.0,31.0,1.0,1.0,2500.0,3200.0,750.0,41.0,6491.0
2.0,96.0,3.0,2.0,0.0,12.0,0.0,1.0,408.0,2100.0,84.0,31.0,2623.0
1.0,236.0,3.0,4.0,4.0,2.0,0.0,1.0,1600.0,11000.0,440.0,140.0,13180.0
4.0,81.0,3.0,2.0,1.0,27.0,0.0,1.0,204.0,1510.0,0.0,20.0,1734.0
4.0,62.0,2.0,1.0,1.0,1.0,0.0,1.0,580.0,1650.0,92.0,21.0,2343.0
0.0,125.0,3.0,2.0,0.0,12.0,0.0,1.0,150.0,1200.0,69.0,16.0,1435.0
4.0,37.0,1.0,1.0,1.0,31.0,0.0,0.0,890.0,4150.0,110.0,53.0,5203.0
4.0,60.0,2.0,2.0,1.0,3.0,0.0,1.0,1680.0,4000.0,200.0,51.0,5931.0
4.0,230.0,4.0,2.0,3.0,1.0,0.0,1.0,3600.0,5000.0,1551.0,64.0,10220.0
4.0,210.0,4.0,5.0,2.0,1.0,0.0,0.0,3800.0,8500.0,0.0,108.0,12410.0
4.0,450.0,4.0,3.0,8.0,0.0,0.0,1.0,0.0,14000.0,175.0,211.0,14390.0
4.0,234.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,3680.0,400.0,56.0,4136.0
0.0,135.0,4.0,3.0,2.0,12.0,1.0,1.0,868.0,2450.0,308.0,33.0,3659.0
4.0,395.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,6000.0,122.0,91.0,6213.0
2.0,92.0,2.0,2.0,1.0,12.0,0.0,1.0,450.0,1700.0,67.0,25.0,2242.0
4.0,412.0,3.0,5.0,6.0,14.0,0.0,1.0,2000.0,3952.0,459.0,51.0,6462.0
4.0,42.0,1.0,1.0,1.0,20.0,0.0,1.0,560.0,5300.0,100.0,68.0,6028.0
4.0,33.0,1.0,1.0,0.0,4.0,1.0,0.0,385.0,3000.0,125.0,39.0,3549.0
2.0,28.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,600.0,0.0,11.0,611.0
4.0,190.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,4450.0,223.0,67.0,4740.0
4.0,165.0,4.0,3.0,3.0,2.0,0.0,0.0,2440.0,6300.0,1292.0,80.0,10110.0
2.0,44.0,1.0,1.0,0.0,29.0,0.0,1.0,355.0,1200.0,20.0,18.0,1593.0
4.0,60.0,2.0,1.0,1.0,27.0,0.0,1.0,603.0,1275.0,109.0,17.0,2004.0
4.0,380.0,3.0,3.0,2.0,1.0,0.0,1.0,3580.0,11000.0,1084.0,140.0,15800.0
3.0,73.0,2.0,1.0,0.0,27.0,0.0,1.0,375.0,830.0,120.0,11.0,1336.0
0.0,19.0,1.0,1.0,0.0,29.0,0.0,1.0,620.0,1100.0,85.0,15.0,1820.0
1.0,230.0,3.0,5.0,4.0,31.0,0.0,1.0,1800.0,7500.0,0.0,96.0,9396.0
2.0,37.0,1.0,1.0,1.0,12.0,0.0,1.0,500.0,2500.0,0.0,37.0,3037.0
4.0,124.0,3.0,2.0,3.0,32.0,0.0,1.0,1450.0,6600.0,300.0,84.0,8434.0
3.0,115.0,3.0,2.0,1.0,33.0,0.0,0.0,1090.0,2680.0,114.0,35.0,3919.0
1.0,600.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,5500.0,384.0,83.0,5967.0
3.0,700.0,5.0,5.0,4.0,0.0,0.0,0.0,1380.0,15000.0,1667.0,229.0,18280.0
2.0,35.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,815.0,17.0,12.0,944.0
0.0,15.0,1.0,1.0,0.0,23.0,1.0,0.0,0.0,1100.0,0.0,15.0,1115.0
1.0,80.0,3.0,2.0,1.0,12.0,0.0,1.0,570.0,1450.0,125.0,19.0,2164.0
2.0,48.0,1.0,1.0,0.0,27.0,0.0,1.0,200.0,700.0,38.0,11.0,949.0
0.0,96.0,3.0,2.0,1.0,12.0,0.0,1.0,922.0,1500.0,137.0,20.0,2579.0
4.0,150.0,3.0,2.0,1.0,32.0,0.0,0.0,1843.0,6715.0,340.0,86.0,8984.0
0.0,105.0,3.0,2.0,2.0,12.0,1.0,1.0,1681.0,3300.0,390.0,44.0,5415.0
0.0,204.0,4.0,4.0,4.0,15.0,1.0,0.0,2701.0,10000.0,760.0,134.0,13600.0
3.0,125.0,3.0,1.0,2.0,3.0,0.0,1.0,1317.0,2600.0,170.0,33.0,4120.0
3.0,50.0,2.0,1.0,0.0,23.0,1.0,1.0,490.0,2300.0,50.0,30.0,2870.0
4.0,250.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,3740.0,234.0,57.0,4031.0
4.0,300.0,3.0,4.0,3.0,32.0,0.0,0.0,3000.0,2000.0,1250.0,26.0,6276.0
4.0,80.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1500.0,55.0,23.0,1578.0
3.0,130.0,3.0,4.0,1.0,12.0,1.0,1.0,1200.0,1400.0,334.0,19.0,2953.0
4.0,120.0,2.0,3.0,0.0,12.0,0.0,1.0,904.0,3300.0,195.0,42.0,4441.0
4.0,540.0,3.0,3.0,4.0,34.0,0.0,1.0,6200.0,15000.0,3500.0,191.0,24890.0
4.0,23.0,1.0,1.0,0.0,16.0,0.0,1.0,392.0,2100.0,41.0,27.0,2560.0
4.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2500.0,0.0,32.0,2532.0
4.0,72.0,1.0,2.0,2.0,11.0,0.0,1.0,900.0,4000.0,200.0,51.0,5151.0
3.0,95.0,3.0,2.0,2.0,32.0,0.0,1.0,985.0,2300.0,122.0,30.0,3437.0
4.0,330.0,4.0,5.0,4.0,5.0,0.0,1.0,2870.0,10000.0,1119.0,127.0,14120.0
4.0,75.0,2.0,2.0,2.0,32.0,1.0,0.0,1600.0,6600.0,400.0,84.0,8684.0
4.0,53.0,1.0,1.0,1.0,27.0,0.0,1.0,690.0,4398.0,200.0,56.0,5344.0
4.0,178.0,3.0,2.0,1.0,12.0,1.0,1.0,1200.0,1900.0,180.0,25.0,3305.0
4.0,150.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4000.0,24.0,61.0,4085.0
4.0,50.0,2.0,1.0,1.0,27.0,0.0,1.0,520.0,1200.0,30.0,16.0,1766.0
4.0,150.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,2500.0,59.0,38.0,2597.0
2.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,286.0,984.0,11.0,15.0,1296.0
4.0,210.0,3.0,4.0,4.0,5.0,1.0,1.0,3150.0,12000.0,1155.0,153.0,16460.0
0.0,75.0,3.0,2.0,1.0,27.0,0.0,1.0,600.0,1500.0,75.0,20.0,2195.0
0.0,200.0,2.0,4.0,3.0,4.0,0.0,1.0,1897.0,15000.0,827.0,200.0,17920.0
4.0,350.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,8000.0,989.0,121.0,9110.0
2.0,49.0,2.0,1.0,1.0,32.0,0.0,1.0,360.0,1150.0,30.0,17.0,1557.0
2.0,40.0,1.0,1.0,0.0,27.0,1.0,0.0,0.0,2000.0,0.0,30.0,2030.0
4.0,45.0,1.0,1.0,1.0,12.0,1.0,0.0,1900.0,4200.0,350.0,54.0,6504.0
4.0,46.0,1.0,1.0,1.0,33.0,1.0,0.0,900.0,7600.0,118.0,97.0,8715.0
4.0,80.0,2.0,2.0,2.0,7.0,0.0,1.0,2000.0,11000.0,0.0,140.0,13140.0
4.0,30.0,1.0,1.0,0.0,23.0,0.0,0.0,400.0,2850.0,0.0,37.0,3287.0
4.0,80.0,2.0,2.0,2.0,0.0,0.0,1.0,50.0,2200.0,173.0,34.0,2457.0
3.0,105.0,2.0,2.0,1.0,2.0,0.0,1.0,1780.0,1530.0,134.0,20.0,3464.0
0.0,105.0,3.0,2.0,2.0,32.0,0.0,1.0,1170.0,2000.0,219.0,27.0,3416.0
4.0,114.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2570.0,150.0,39.0,2759.0
4.0,200.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,7000.0,425.0,106.0,7531.0
2.0,120.0,3.0,3.0,2.0,29.0,0.0,1.0,800.0,3000.0,167.0,44.0,4011.0
4.0,60.0,2.0,2.0,1.0,3.0,0.0,1.0,647.0,4000.0,21.0,51.0,4719.0
4.0,90.0,2.0,1.0,1.0,1.0,0.0,1.0,1000.0,3000.0,50.0,39.0,4089.0
3.0,53.0,2.0,1.0,0.0,23.0,1.0,1.0,535.0,1800.0,50.0,24.0,2409.0
4.0,80.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,3000.0,59.0,46.0,3105.0
1.0,87.0,4.0,2.0,2.0,27.0,0.0,1.0,784.0,1600.0,106.0,21.0,2511.0
3.0,110.0,3.0,1.0,1.0,1.0,0.0,1.0,557.0,5000.0,188.0,65.0,5810.0
0.0,113.0,4.0,2.0,1.0,23.0,0.0,1.0,1587.0,4000.0,429.0,54.0,6070.0
4.0,170.0,3.0,2.0,2.0,29.0,1.0,1.0,2199.0,5000.0,423.0,64.0,7686.0
4.0,150.0,3.0,2.0,0.0,1.0,1.0,1.0,700.0,3000.0,42.0,39.0,3781.0
2.0,60.0,2.0,2.0,1.0,3.0,0.0,1.0,469.0,1500.0,51.0,22.0,2042.0
2.0,43.0,1.0,1.0,0.0,27.0,1.0,0.0,290.0,2100.0,66.0,31.0,2487.0
4.0,130.0,3.0,2.0,2.0,27.0,0.0,0.0,800.0,3500.0,0.0,45.0,4345.0
4.0,69.0,3.0,2.0,0.0,32.0,0.0,0.0,650.0,1900.0,185.0,25.0,2760.0
1.0,306.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2500.0,422.0,38.0,2960.0
4.0,187.0,3.0,2.0,3.0,0.0,0.0,1.0,500.0,3500.0,193.0,53.0,4246.0
4.0,385.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,9000.0,1500.0,136.0,10640.0
4.0,355.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,7300.0,660.0,110.0,8070.0
2.0,90.0,2.0,1.0,1.0,12.0,0.0,1.0,405.0,1100.0,380.0,17.0,1902.0
4.0,190.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,5000.0,275.0,76.0,5351.0
1.0,181.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1400.0,132.0,22.0,1554.0
4.0,350.0,3.0,5.0,4.0,5.0,0.0,1.0,4000.0,3490.0,1750.0,45.0,9285.0
0.0,168.0,5.0,3.0,2.0,12.0,0.0,1.0,1443.0,2900.0,408.0,39.0,4790.0
3.0,73.0,2.0,1.0,0.0,1.0,0.0,1.0,1600.0,2800.0,204.0,37.0,4641.0
4.0,378.0,5.0,5.0,4.0,27.0,0.0,1.0,4000.0,3000.0,2000.0,39.0,9039.0
1.0,60.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1300.0,180.0,20.0,1500.0
0.0,362.0,4.0,5.0,0.0,11.0,1.0,1.0,4138.0,15000.0,1975.0,200.0,21310.0
4.0,90.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1700.0,136.0,26.0,1862.0
3.0,42.0,1.0,1.0,0.0,27.0,1.0,0.0,500.0,1973.0,79.0,26.0,2578.0
3.0,56.0,2.0,1.0,1.0,10.0,0.0,1.0,568.0,1000.0,88.0,13.0,1669.0
4.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,850.0,30.0,11.0,891.0
4.0,90.0,2.0,2.0,2.0,7.0,1.0,0.0,1400.0,10000.0,0.0,127.0,11530.0
0.0,67.0,1.0,1.0,0.0,5.0,0.0,1.0,375.0,850.0,55.0,12.0,1292.0
4.0,488.0,4.0,3.0,3.0,0.0,0.0,1.0,14130.0,6400.0,1214.0,82.0,21820.0
3.0,30.0,1.0,1.0,0.0,2.0,0.0,1.0,850.0,1100.0,60.0,15.0,2025.0
4.0,290.0,6.0,3.0,4.0,0.0,0.0,1.0,0.0,8000.0,1525.0,121.0,9646.0
4.0,266.0,3.0,3.0,4.0,2.0,0.0,1.0,4700.0,6400.0,1500.0,82.0,12680.0
1.0,47.0,2.0,1.0,1.0,27.0,0.0,1.0,260.0,900.0,25.0,12.0,1197.0
3.0,590.0,6.0,6.0,2.0,0.0,0.0,0.0,750.0,8000.0,975.0,122.0,9847.0
4.0,900.0,4.0,9.0,8.0,1.0,0.0,1.0,0.0,15000.0,5700.0,226.0,20930.0
4.0,86.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2200.0,110.0,34.0,2344.0
4.0,290.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,15000.0,1000.0,226.0,16230.0
2.0,84.0,3.0,2.0,2.0,27.0,0.0,1.0,750.0,3300.0,100.0,49.0,4199.0
4.0,160.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,5000.0,225.0,76.0,5301.0
4.0,37.0,1.0,1.0,0.0,23.0,1.0,0.0,470.0,3500.0,127.0,45.0,4142.0
1.0,73.0,3.0,1.0,1.0,27.0,0.0,1.0,308.0,850.0,46.0,11.0,1215.0
4.0,350.0,4.0,5.0,5.0,9.0,0.0,0.0,2400.0,15000.0,2400.0,191.0,19990.0
3.0,57.0,1.0,1.0,0.0,12.0,0.0,1.0,200.0,1100.0,10.0,15.0,1325.0
1.0,48.0,1.0,1.0,0.0,34.0,0.0,1.0,350.0,650.0,21.0,9.0,1030.0
3.0,30.0,1.0,1.0,0.0,33.0,0.0,1.0,390.0,800.0,25.0,11.0,1226.0
1.0,198.0,6.0,3.0,4.0,0.0,0.0,1.0,0.0,2000.0,145.0,31.0,2176.0
2.0,47.0,1.0,1.0,0.0,12.0,1.0,1.0,300.0,1000.0,59.0,15.0,1374.0
2.0,60.0,2.0,1.0,1.0,23.0,0.0,1.0,250.0,800.0,22.0,12.0,1084.0
4.0,230.0,3.0,3.0,0.0,34.0,0.0,0.0,1700.0,5000.0,109.0,64.0,6873.0
0.0,90.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1520.0,0.0,25.0,1545.0
3.0,129.0,3.0,2.0,1.0,33.0,0.0,0.0,1200.0,3255.0,167.0,42.0,4664.0
4.0,240.0,4.0,4.0,4.0,15.0,0.0,1.0,1980.0,6672.0,417.0,85.0,9154.0
2.0,55.0,1.0,1.0,0.0,6.0,0.0,1.0,700.0,1020.0,29.0,15.0,1764.0
2.0,52.0,1.0,1.0,0.0,0.0,0.0,1.0,150.0,1200.0,42.0,18.0,1410.0
4.0,250.0,3.0,4.0,3.0,33.0,0.0,1.0,1610.0,6000.0,1089.0,77.0,8776.0
4.0,200.0,3.0,2.0,2.0,11.0,0.0,1.0,2573.0,10000.0,1121.0,127.0,13820.0
0.0,312.0,4.0,3.0,3.0,1.0,0.0,1.0,1498.0,2300.0,463.0,31.0,4292.0
4.0,230.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,9900.0,620.0,149.0,10670.0
4.0,72.0,2.0,2.0,2.0,34.0,0.0,1.0,750.0,2480.0,209.0,32.0,3471.0
4.0,55.0,2.0,1.0,0.0,29.0,0.0,0.0,620.0,2400.0,24.0,31.0,3075.0
3.0,72.0,2.0,2.0,1.0,12.0,1.0,0.0,914.0,3600.0,133.0,47.0,4694.0
4.0,50.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1200.0,83.0,19.0,1302.0
4.0,17.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2700.0,5.0,35.0,2740.0
0.0,160.0,3.0,3.0,2.0,27.0,0.0,1.0,150.0,2400.0,263.0,32.0,2845.0
4.0,214.0,4.0,4.0,3.0,29.0,0.0,1.0,2638.0,6520.0,1187.0,83.0,10430.0
3.0,65.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1800.0,30.0,24.0,2154.0
4.0,136.0,3.0,2.0,1.0,2.0,1.0,0.0,1300.0,6500.0,267.0,47.0,8114.0
2.0,70.0,2.0,2.0,1.0,31.0,0.0,1.0,440.0,1900.0,57.0,28.0,2425.0
2.0,38.0,1.0,1.0,0.0,12.0,0.0,1.0,340.0,650.0,350.0,10.0,1350.0
4.0,450.0,8.0,5.0,5.0,0.0,0.0,1.0,0.0,8000.0,1000.0,121.0,9121.0
3.0,67.0,2.0,1.0,1.0,12.0,0.0,1.0,1217.0,2200.0,130.0,29.0,3576.0
4.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1100.0,35.0,14.0,1149.0
4.0,41.0,1.0,1.0,0.0,4.0,0.0,1.0,290.0,1530.0,60.0,20.0,1900.0
4.0,50.0,2.0,1.0,1.0,32.0,0.0,1.0,500.0,1550.0,7.0,20.0,2077.0
4.0,205.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,5525.0,575.0,84.0,6184.0
4.0,100.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,3300.0,500.0,50.0,3850.0
4.0,190.0,3.0,4.0,4.0,8.0,0.0,0.0,2849.0,15000.0,1160.0,191.0,19200.0
0.0,45.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1350.0,0.0,23.0,1373.0
1.0,57.0,1.0,1.0,1.0,12.0,0.0,1.0,605.0,800.0,66.0,11.0,1482.0
2.0,88.0,1.0,2.0,2.0,23.0,0.0,1.0,340.0,1600.0,40.0,24.0,2004.0
4.0,70.0,1.0,1.0,1.0,2.0,0.0,0.0,459.0,3400.0,80.0,44.0,3983.0
4.0,76.0,2.0,2.0,0.0,3.0,0.0,0.0,646.0,2800.0,0.0,36.0,3482.0
3.0,36.0,1.0,1.0,0.0,2.0,0.0,1.0,450.0,1370.0,29.0,18.0,1867.0
2.0,61.0,2.0,2.0,2.0,3.0,0.0,1.0,445.0,2500.0,42.0,37.0,3024.0
4.0,280.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,12500.0,706.0,188.0,13390.0
4.0,480.0,5.0,6.0,3.0,0.0,0.0,1.0,0.0,5000.0,1000.0,76.0,6076.0
1.0,45.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1950.0,0.0,25.0,1975.0
4.0,42.0,1.0,1.0,0.0,34.0,0.0,0.0,1290.0,1500.0,184.0,20.0,2994.0
2.0,62.0,2.0,1.0,0.0,27.0,0.0,1.0,352.0,736.0,28.0,11.0,1127.0
4.0,38.0,2.0,1.0,0.0,12.0,0.0,1.0,90.0,1500.0,0.0,20.0,1610.0
4.0,44.0,1.0,1.0,1.0,33.0,1.0,0.0,578.0,2400.0,0.0,31.0,3009.0
4.0,75.0,3.0,2.0,2.0,3.0,0.0,1.0,630.0,2800.0,167.0,36.0,3633.0
3.0,66.0,2.0,1.0,1.0,12.0,0.0,1.0,650.0,1250.0,0.0,17.0,1917.0
4.0,125.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,2800.0,38.0,43.0,2881.0
1.0,62.0,2.0,1.0,2.0,32.0,0.0,1.0,609.0,1500.0,90.0,20.0,2219.0
4.0,77.0,2.0,1.0,1.0,29.0,0.0,1.0,1148.0,3100.0,464.0,40.0,4752.0
4.0,136.0,2.0,4.0,2.0,32.0,0.0,1.0,1540.0,4800.0,242.0,61.0,6643.0
4.0,200.0,4.0,2.0,1.0,29.0,0.0,1.0,2115.0,5000.0,328.0,64.0,7507.0
4.0,35.0,1.0,1.0,0.0,1.0,1.0,1.0,250.0,1305.0,0.0,17.0,1572.0
4.0,250.0,4.0,3.0,2.0,0.0,0.0,0.0,10.0,4500.0,100.0,68.0,4678.0
4.0,90.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4100.0,0.0,62.0,4162.0
1.0,72.0,2.0,2.0,1.0,32.0,0.0,1.0,480.0,850.0,9.0,11.0,1350.0
4.0,168.0,3.0,3.0,5.0,8.0,0.0,1.0,1675.0,3500.0,184.0,45.0,5404.0
2.0,360.0,3.0,4.0,3.0,29.0,0.0,0.0,4000.0,13200.0,500.0,193.0,17890.0
1.0,38.0,1.0,1.0,1.0,34.0,0.0,1.0,500.0,740.0,30.0,10.0,1280.0
4.0,23.0,1.0,1.0,1.0,19.0,0.0,1.0,487.0,2300.0,59.0,30.0,2876.0
2.0,440.0,3.0,3.0,3.0,32.0,1.0,1.0,100.0,10500.0,84.0,154.0,10840.0
4.0,120.0,3.0,3.0,2.0,34.0,0.0,0.0,1200.0,3500.0,109.0,45.0,4854.0
3.0,90.0,2.0,2.0,0.0,29.0,0.0,1.0,830.0,2500.0,84.0,33.0,3447.0
2.0,125.0,4.0,2.0,0.0,32.0,0.0,1.0,1006.0,1632.0,150.0,14.0,2802.0
4.0,200.0,3.0,4.0,3.0,31.0,0.0,0.0,1800.0,5058.0,1200.0,65.0,8123.0
4.0,190.0,3.0,3.0,2.0,29.0,0.0,1.0,1800.0,3260.0,292.0,42.0,5394.0
0.0,123.0,3.0,2.0,1.0,23.0,0.0,1.0,363.0,2600.0,143.0,35.0,3141.0
1.0,53.0,2.0,1.0,1.0,0.0,0.0,1.0,284.0,2000.0,41.0,26.0,2351.0
3.0,70.0,2.0,1.0,1.0,12.0,0.0,1.0,560.0,2180.0,60.0,29.0,2829.0
4.0,90.0,2.0,2.0,2.0,9.0,0.0,0.0,1500.0,12200.0,454.0,155.0,14310.0
4.0,95.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1590.0,0.0,24.0,1614.0
1.0,74.0,3.0,1.0,1.0,27.0,0.0,1.0,474.0,900.0,40.0,12.0,1426.0
4.0,64.0,1.0,1.0,1.0,7.0,1.0,1.0,620.0,3600.0,0.0,46.0,4266.0
4.0,155.0,4.0,5.0,3.0,6.0,1.0,1.0,1850.0,6000.0,625.0,77.0,8552.0
3.0,125.0,3.0,1.0,2.0,23.0,1.0,1.0,1000.0,2200.0,159.0,29.0,3388.0
4.0,40.0,1.0,1.0,1.0,34.0,0.0,0.0,350.0,1580.0,25.0,21.0,1976.0
2.0,350.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,6522.0,492.0,116.0,7130.0
