climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
-67.0,12.0,0.36,0.1,0.7,-9.0,-7.0,0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02500000037252903
-93.0,11.0,0.36,0.1,0.8,-9.0,-8.0,0.0,-0.2,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,0.023000000044703484
-184.0,4.0,0.25,0.05,1.7,-8.0,-3.0,-0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.024000000208616257
-291.0,-8.0,-0.03,0.07,2.1,-8.0,-6.0,-0.012,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.020999999716877937
492.0,3.0,0.0,-0.03,-0.6,-11.0,7.0,0.007,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.024000000208616257
416.0,18.0,0.14,0.11,-0.5,-10.0,-13.0,0.007,1.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.023000000044703484
395.0,19.0,0.15,0.13,-0.5,-10.0,-11.0,0.007,0.8,-0.0006,-0.0006,-0.0006,-0.0006,-1e-04,0.0,0.0,0.0,-0.0006,0.024000000208616257
205.0,30.0,0.05,0.12,-0.2,-10.0,-10.0,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02500000037252903
-273.0,30.0,-0.27,0.2,-0.5,-10.0,-18.0,-0.01,0.0,-0.0008,-0.0009,-0.0009,-0.0009,1e-04,0.0,0.0,0.0,-0.0009,0.02199999988079071
-427.0,13.0,-0.2,0.05,-1.2,-11.0,-3.0,0.006,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.020999999716877937
-356.0,-3.0,-0.05,0.01,-1.5,-11.0,4.0,0.007,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
415.0,-3.0,0.29,-0.1,-0.7,-11.0,15.0,0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.023000000044703484
88.0,31.0,0.31,0.14,1.3,-9.0,-13.0,-0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.024000000208616257
-178.0,29.0,0.1,0.16,1.7,-8.0,-15.0,-0.013,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.020999999716877937
-334.0,-2.0,-0.3,0.04,0.9,-9.0,-2.0,-0.004,0.0,-0.0006,-0.0007,-0.0007,-0.0007,1e-04,0.0,0.0,0.0,-0.0007,0.019999999552965164
178.0,-15.0,0.06,-0.01,-0.2,-10.0,4.0,0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02199999988079071
19.0,-9.0,0.07,0.12,0.1,-10.0,-10.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.020999999716877937
-104.0,-12.0,0.06,0.07,0.3,-10.0,-4.0,-0.001,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019999999552965164
193.0,1.0,0.26,0.03,-0.4,-10.0,1.0,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.020999999716877937
-41.0,8.0,0.2,0.1,0.7,-9.0,-8.0,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
44.0,5.0,-0.16,-0.01,0.8,-9.0,4.0,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019999999552965164
12.0,8.0,-0.18,0.06,0.1,-10.0,-3.0,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.020999999716877937
-275.0,0.0,-0.13,0.12,-0.6,-10.0,-9.0,0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019999999552965164
-339.0,-9.0,-0.09,0.08,-0.7,-11.0,-2.0,0.003,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
-106.0,-30.0,0.2,0.02,0.0,-10.0,3.0,-0.004,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
239.0,-25.0,-0.11,-0.04,0.3,-10.0,7.0,-0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019999999552965164
-150.0,-11.0,0.04,0.09,-1.4,-11.0,-5.0,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
-61.0,-24.0,-0.21,0.04,1.2,-9.0,-3.0,-0.01,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017000000923871994
75.0,-25.0,-0.42,-0.07,0.5,-9.0,9.0,-0.009,0.1,-0.0005,-0.0007,-0.0007,-0.0008,1e-04,0.0,1e-04,0.0,-0.0008,0.017999999225139618
371.0,-12.0,-0.17,-0.04,-0.6,-10.0,8.0,0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
420.0,-8.0,-0.12,0.04,-0.7,-11.0,8.0,0.008,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.020999999716877937
-221.0,11.0,0.29,0.14,0.9,-9.0,-13.0,-0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.01899999938905239
-311.0,-16.0,0.02,0.03,1.7,-8.0,-1.0,-0.007,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
3.0,-27.0,-0.32,-0.07,1.1,-9.0,10.0,-0.008,0.0,-0.0005,-0.0006,-0.0006,-0.0007,0.0,0.0,1e-04,0.0,-0.0007,0.017999999225139618
23.0,-27.0,-0.32,-0.09,1.1,-9.0,10.0,-0.002,0.2,-0.0005,-0.0005,-0.0005,-0.0006,1e-04,0.0,0.0,0.0,-0.0006,0.017000000923871994
463.0,-7.0,0.13,-0.05,0.6,-9.0,9.0,0.009,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
605.0,12.0,0.17,-0.04,0.9,-9.0,6.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019999999552965164
544.0,32.0,0.06,0.09,1.2,-9.0,-8.0,-0.009,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02199999988079071
-97.0,47.0,-0.22,0.22,0.9,-9.0,-22.0,-0.008,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019999999552965164
-373.0,35.0,-0.33,0.1,0.2,-10.0,-8.0,-0.004,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
-276.0,17.0,-0.26,-0.02,-0.8,-11.0,7.0,0.004,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
-199.0,8.0,-0.05,0.03,-1.2,-11.0,2.0,0.01,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
131.0,5.0,0.4,-0.04,-0.4,-10.0,8.0,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
-279.0,4.0,-0.09,0.11,1.4,-9.0,-10.0,-0.012,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
-64.0,-21.0,-0.44,-0.02,-0.8,-11.0,6.0,0.002,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01899999938905239
122.0,-18.0,0.34,0.03,-1.6,-12.0,3.0,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
139.0,-17.0,0.41,0.1,-1.4,-11.0,2.0,0.01,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023000000044703484
-123.0,-15.0,0.57,0.22,-0.5,-10.0,-26.0,0.007,1.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
-214.0,-16.0,0.6,0.24,-0.3,-10.0,-23.0,0.006,0.3,-0.0005,-0.0005,-0.0005,-0.0005,-1e-04,0.0,-1e-04,0.0,-0.0005,0.023000000044703484
-425.0,-21.0,0.57,0.34,0.4,-10.0,-27.0,-0.008,-2.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01899999938905239
-670.0,-44.0,0.33,0.05,1.4,-9.0,-4.0,-0.014,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
-628.0,-57.0,0.15,-0.28,1.7,-8.0,20.0,-0.018,4.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.014999999664723873
-326.0,-68.0,-0.03,-0.19,1.8,-8.0,21.0,-0.011,0.6,-0.0007,-0.0007,-0.0007,-0.0007,-1e-04,0.0,0.0,0.0,-0.0007,0.014000000432133675
589.0,-62.0,-0.2,-0.24,1.3,-9.0,29.0,0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
875.0,-44.0,-0.16,-0.11,1.0,-9.0,8.0,0.004,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
973.0,-25.0,-0.13,0.09,0.9,-9.0,-4.0,0.001,-2.3,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,0.020999999716877937
943.0,-13.0,-0.18,0.24,0.8,-9.0,-6.0,-0.01,-2.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02500000037252903
452.0,11.0,-0.35,0.33,0.3,-10.0,-39.0,-0.009,1.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.024000000208616257
-214.0,15.0,-0.29,0.34,-0.5,-10.0,-33.0,0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019999999552965164
-509.0,9.0,-0.26,-0.02,-0.7,-11.0,-22.0,-0.001,4.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
-427.0,-21.0,0.26,0.01,-0.9,-11.0,4.0,0.017,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
-253.0,-30.0,0.54,-0.12,-0.2,-10.0,20.0,0.017,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-1e-04,0.0,-0.0003,0.017000000923871994
293.0,-25.0,0.02,-0.05,2.1,-8.0,7.0,-0.02,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,1e-04,0.0,0.0,0.0,-0.0008,0.01899999938905239
316.0,14.0,-0.09,0.02,0.8,-9.0,1.0,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
189.0,21.0,-0.01,0.2,0.7,-9.0,-25.0,0.002,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023000000044703484
-461.0,16.0,-0.03,0.28,0.7,-9.0,-28.0,-0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.020999999716877937
-732.0,1.0,0.01,0.14,0.7,-9.0,-9.0,0.003,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-788.0,-18.0,0.08,-0.09,0.7,-9.0,13.0,0.006,1.7,-0.0005,-0.0005,-0.0005,-0.0005,-1e-04,0.0,0.0,0.0,-0.0005,0.017000000923871994
-547.0,-43.0,0.07,-0.08,0.9,-9.0,11.0,-0.003,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.014000000432133675
555.0,-46.0,0.13,-0.24,1.3,-9.0,28.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
737.0,-24.0,0.07,-0.02,1.5,-9.0,-4.0,-0.006,2.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.024000000208616257
70.0,1.0,-0.28,0.29,1.2,-9.0,-31.0,-0.012,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017999999225139618
23.0,-3.0,-0.32,-0.03,-0.2,-10.0,7.0,0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
105.0,4.0,0.07,0.04,-0.8,-11.0,1.0,0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.020999999716877937
-468.0,-7.0,0.05,0.17,0.1,-10.0,-16.0,-0.009,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
-512.0,-25.0,-0.04,0.02,0.1,-10.0,3.0,-0.004,-0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
345.0,-37.0,-0.09,-0.12,-0.4,-10.0,16.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
507.0,-24.0,-0.1,-0.03,-0.5,-10.0,4.0,-0.002,0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02199999988079071
229.0,-8.0,-0.14,0.24,-0.8,-11.0,-20.0,-0.003,-0.3,-0.0006,-0.0006,-0.0006,-0.0007,1e-04,0.0,1e-04,0.0,-0.0007,0.023000000044703484
-147.0,-6.0,-0.04,0.26,-0.9,-11.0,-27.0,0.007,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
107.0,-17.0,0.37,-0.09,-0.2,-10.0,13.0,0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
-176.0,-13.0,0.07,0.11,1.5,-8.0,-11.0,-0.013,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
-215.0,-19.0,-0.12,0.03,1.5,-9.0,5.0,-0.011,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
66.0,-23.0,-0.44,-0.1,0.8,-9.0,14.0,-0.013,0.2,-0.0008,-0.0008,-0.0008,-0.0008,1e-04,0.0,0.0,0.0,-0.0008,0.017000000923871994
213.0,-20.0,-0.44,-0.1,0.2,-10.0,11.0,0.009,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.020999999716877937
39.0,-9.0,-0.12,0.14,-0.8,-11.0,-13.0,0.01,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
-192.0,-11.0,0.13,0.18,-0.8,-11.0,-17.0,0.016,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.014999999664723873
-261.0,-16.0,0.32,-0.35,-0.5,-10.0,22.0,0.016,7.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
342.0,-12.0,0.28,-0.12,0.8,-9.0,16.0,-0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.020999999716877937
-30.0,9.0,-0.49,0.14,0.3,-10.0,-12.0,-0.013,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017000000923871994
150.0,8.0,-0.38,-0.09,-1.4,-11.0,15.0,0.016,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
264.0,13.0,-0.2,0.16,-1.7,-12.0,-2.0,0.014,-2.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
-111.0,18.0,0.32,0.2,-1.6,-11.0,-17.0,0.018,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-1e-04,0.0,0.0,0.0,-0.0004,0.020999999716877937
-502.0,3.0,0.4,0.17,-0.5,-10.0,-15.0,-0.003,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
-497.0,-25.0,0.26,0.0,0.6,-9.0,4.0,-0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.014999999664723873
507.0,-30.0,-0.15,-0.16,1.0,-9.0,20.0,-0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019999999552965164
348.0,7.0,-0.27,0.11,-0.2,-10.0,-7.0,0.007,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.020999999716877937
28.0,16.0,-0.07,0.16,-0.7,-11.0,-14.0,0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
-369.0,1.0,0.15,0.12,0.1,-10.0,-10.0,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
10.0,-42.0,-0.17,0.0,-0.5,-10.0,4.0,-0.001,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
164.0,-40.0,-0.16,-0.09,-0.7,-11.0,19.0,0.001,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
501.0,-15.0,0.19,-0.02,-0.7,-11.0,6.0,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
280.0,1.0,0.33,0.2,-0.2,-10.0,-18.0,0.006,0.6,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,0.023000000044703484
-236.0,2.0,0.01,0.27,0.4,-10.0,-26.0,-0.018,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017999999225139618
-415.0,-13.0,-0.3,0.03,0.0,-10.0,-2.0,-0.013,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,1e-04,0.0,0.0,0.0,-0.0008,0.01600000075995922
-55.0,-25.0,-0.14,-0.14,-0.7,-11.0,18.0,0.01,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
211.0,-22.0,0.07,-0.09,-0.8,-11.0,13.0,0.011,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
-280.0,-15.0,-0.01,0.12,0.4,-10.0,-10.0,-0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
-106.0,-37.0,-0.04,-0.01,0.2,-10.0,4.0,0.0,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01600000075995922
209.0,-36.0,-0.01,-0.13,0.2,-10.0,16.0,0.001,0.3,-0.0005,-0.0006,-0.0006,-0.0006,1e-04,0.0,0.0,0.0,-0.0006,0.017000000923871994
338.0,-33.0,0.04,-0.04,0.2,-10.0,14.0,0.006,-1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
555.0,-6.0,0.2,-0.02,0.6,-9.0,5.0,0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023000000044703484
-107.0,14.0,-0.22,0.25,0.7,-9.0,-25.0,-0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017000000923871994
-112.0,2.0,-0.56,-0.02,-0.7,-11.0,7.0,-0.008,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017999999225139618
16.0,0.0,-0.43,0.01,-2.0,-12.0,6.0,0.012,-0.4,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
188.0,3.0,0.02,-0.04,-2.4,-12.0,9.0,0.023,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02199999988079071
-336.0,4.0,0.54,0.22,-1.1,-11.0,-20.0,0.007,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
-472.0,-5.0,0.62,-0.03,-0.4,-10.0,5.0,0.006,2.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-340.0,-26.0,0.58,-0.02,1.5,-8.0,4.0,-0.006,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01600000075995922
-38.0,-35.0,0.13,-0.09,2.6,-7.0,12.0,-0.022,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017000000923871994
158.0,-33.0,-0.44,-0.07,2.4,-8.0,9.0,-0.03,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.017999999225139618
176.0,-32.0,-0.5,-0.07,2.3,-8.0,9.0,-0.029,0.0,-0.0009,-0.001,-0.001,-0.001,1e-04,0.0,0.0,0.0,-0.001,0.017000000923871994
194.0,-32.0,-0.55,-0.07,2.2,-8.0,9.0,-0.028,-0.2,-0.0008,-0.0009,-0.0009,-0.001,1e-04,0.0,1e-04,0.0,-0.001,0.01899999938905239
240.0,-26.0,-0.62,0.07,1.3,-9.0,-5.0,0.003,-1.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
247.0,-18.0,-0.36,0.02,0.3,-10.0,2.0,0.016,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
84.0,-11.0,-0.02,0.15,-0.2,-10.0,-11.0,0.015,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.020999999716877937
-361.0,-20.0,0.3,0.15,0.5,-10.0,-13.0,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
-447.0,-25.0,0.36,-0.08,0.7,-9.0,-6.0,0.007,3.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
-510.0,-45.0,0.14,0.07,1.5,-9.0,-5.0,-0.013,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017000000923871994
-448.0,-60.0,-0.06,-0.03,1.5,-8.0,8.0,-0.011,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
-210.0,-73.0,-0.37,-0.09,1.1,-9.0,12.0,-0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017000000923871994
415.0,-64.0,-0.07,-0.07,-0.5,-10.0,12.0,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.020999999716877937
45.0,-42.0,0.05,0.18,-0.4,-10.0,-16.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
535.0,-22.0,0.37,-0.08,0.7,-9.0,11.0,0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-1e-04,0.0,0.0,0.0,-0.0005,0.019999999552965164
432.0,7.0,-0.12,0.09,1.3,-9.0,-8.0,-0.019,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.023000000044703484
-56.0,16.0,-0.52,0.28,0.5,-9.0,-26.0,-0.015,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.024000000208616257
-160.0,16.0,-0.57,0.28,0.3,-10.0,-27.0,-0.014,-0.2,-0.0007,-0.0008,-0.0008,-0.0009,1e-04,0.0,1e-04,0.0,-0.0009,0.023000000044703484
-332.0,13.0,-0.59,0.32,-0.1,-10.0,-32.0,0.002,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
-539.0,-1.0,-0.39,0.07,-0.9,-11.0,7.0,0.018,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-115.0,-31.0,0.58,-0.04,0.0,-10.0,7.0,0.008,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
5.0,-33.0,0.6,-0.02,1.3,-9.0,5.0,-0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
310.0,-26.0,0.06,-0.09,2.5,-7.0,11.0,-0.021,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017000000923871994
438.0,-17.0,-0.36,-0.05,2.4,-8.0,6.0,-0.035,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.017999999225139618
451.0,-15.0,-0.42,-0.06,2.3,-8.0,6.0,-0.034,0.2,-0.001,-0.0011,-0.0011,-0.0011,1e-04,0.0,0.0,0.0,-0.0011,0.017000000923871994
